,,,NLL,NLL,Coverage95,Coverage95,Width95,Width95,Brier,Brier,ECE,ECE,UncertaintyErrorSpearman,UncertaintyErrorSpearman
,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,split,model,,,,,,,,,,,,
BBBP,butina,Proposed_AGRR,,,,,,,0.12270249426364895,0.012321785933184252,0.051439331853349,0.022429030227744277,0.6204770527082577,0.09127644331341725
BBBP,random,Proposed_AGRR,,,,,,,0.08587908148765558,0.007204131548266845,0.03941216203225706,0.021577347989737695,0.7885001325528761,0.05356969953854145
BBBP,scaffold,Proposed_AGRR,,,,,,,0.08226593136787412,0.01041540662534023,0.043554272332289055,0.01106135429817811,0.820658547560815,0.023603345625232405
ESOL,butina,Proposed_AGRR,1.0498746514320374,0.13851127922158385,0.9071428571428571,0.044264267720424307,2.332832622528076,0.11197740429693322,,,,,0.08317431071922088,0.034959773440117844
ESOL,random,Proposed_AGRR,0.8581304788589478,0.060761931282900986,0.9404761904761905,0.021044844678171144,2.3262312412261963,0.23334661360427256,,,,,0.048792524840429036,0.07955568533494206
ESOL,scaffold,Proposed_AGRR,1.1708824276924132,0.11381721357714411,0.8869047619047619,0.03205455242341962,2.2623706817626954,0.11028931359512648,,,,,0.06424016327808726,0.09938887653974081
